origem_latitude,origem_longitude,dest_realizado_latitude,dest_realizado_longitude,distancia_text,distancia_value,duracao_text_Google,duracao_value_Google,endereco_origem,endereco_destino
-23.927222,-46.334722,-23.947927,-46.315956,8.0 km,7991.0,16 mins,987.0,"Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil","Av. Álvaro Fontes, 17 - Docas, Santos - SP, 11013-720, Brazil"
-15.66275,-55.982554,-23.927778,-46.371111,"1,589 km",1588527.0,20 hours 42 mins,74511.0,"R. V, 525 - Distrito Industrial, Cuiabá - MT, 78098-480, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.584395,-46.675078,-23.425529,-46.487609,33.9 km,33931.0,48 mins,2901.0,"R. Joaquim Floriano, 466 - Itaim Bibi, São Paulo - SP, 04534-002, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.328052,-51.138572,-25.532708,-49.174669,408 km,408093.0,5 hours 44 mins,20648.0,"R. Ten. João Maurício Medeiros, 300 - Bairro Aeroporto, Londrina - PR, 86039-100, Brazil","Unnamed Road - Águas Belas, São José dos Pinhais - PR, 83010, Brazil"
-23.223612,-45.861625,-23.926389,-46.341944,170 km,170311.0,2 hours 12 mins,7919.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.851501,-46.381161,-23.962603,-46.297071,30.3 km,30296.0,38 mins,2252.0,"Av. Engenheiro Plínio de Queirós, 29 - Piaçaguera, Cubatão - SP, 11570, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-25.517412,-49.321523,-23.425529,-46.487609,460 km,459892.0,6 hours 2 mins,21748.0,"Rua José Rodrigues Pinheiro, 2590 - Capão Raso, Curitiba - PR, 81170-200, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-12.9334,-38.5102,-23.425529,-46.487609,"1,969 km",1969210.0,1 day 3 hours,98062.0,"Vila Operária 75, 24 - Bonfim, Salvador - BA, 40414-070, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-7.14304,-34.952771,-23.42552,-46.487609,"2,757 km",2756638.0,1 day 14 hours,138573.0,"Av. Mal. Rondon - Aeroporto, Bayeux - PB, 58308, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-25.505405,-48.517371,-23.926389,-46.341944,437 km,437032.0,6 hours 15 mins,22512.0,"Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.223612,-45.861625,-20.468689,-54.676312,"1,090 km",1089936.0,13 hours 7 mins,47206.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Campo Grande International Airport (CGR) - Av. Duque de Caxias, s/n - Vila Serradinho, Campo Grande - MS, 79101-901, Brazil"
-29.132459,-51.190494,-28.590784,-56.030806,603 km,603199.0,8 hours 19 mins,29914.0,"R. Sem Denominacao, 290 - Pôr do Sol, Caxias do Sul - RS, 95042-260, Brazil","RN121, Corrientes, Argentina"
-29.894283,-51.173923,-11.026444,-68.751194,"4,241 km",4240654.0,2 days 9 hours,206291.0,"Av. Armando Fajardo, 11 - Igara, Canoas - RS, 92410-040, Brazil","Av. Internacional, 595 - Vila Vitoria, Epitaciolândia - AC, 69934-000, Brazil"
-23.74841,-46.583398,-23.928333,-46.369167,46.9 km,46917.0,40 mins,2371.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.812647,-43.27387,-22.828385,-43.246138,12.9 km,12860.0,18 mins,1069.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-25.595218,-54.488828,-23.42552,-46.487609,"1,083 km",1083266.0,13 hours 20 mins,47981.0,"R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.904543,-48.656028,-23.962603,-46.297071,611 km,610813.0,8 hours 4 mins,29020.0,"R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-2.578333,-44.368461,-3.549535,-38.819589,856 km,855539.0,11 hours 59 mins,43133.0,"Porto do Itaqui, São Luís - MA, Brazil","R. Parteira Francisca, 126 - Pecém, São Gonçalo do Amarante - CE, 62670-000, Brazil"
-23.423586,-47.35866,-23.924656,-46.345949,152 km,152206.0,2 hours 8 mins,7681.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil"
-26.236922,-48.589707,-25.532708,-49.174669,167 km,166679.0,2 hours 23 mins,8571.0,"R. Rod. Duque de Caxias, 3302 - Reta, São Francisco do Sul - SC, 89240-000, Brazil","Unnamed Road - Águas Belas, São José dos Pinhais - PR, 83010, Brazil"
-23.223612,-45.861625,-22.828385,-43.246138,336 km,336382.0,4 hours 21 mins,15652.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-29.78823,-52.407895,-32.030602,-52.094417,337 km,336771.0,4 hours 49 mins,17312.0,"Avenida Felisberto Bandeira de Morais - JTI Kannenberg - Santa Cruz do Sul, RS, 96640-000, Brazil","R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil"
-7.14304,-34.952771,-23.425529,-46.487609,"2,757 km",2756638.0,1 day 14 hours,138573.0,"Av. Mal. Rondon - Aeroporto, Bayeux - PB, 58308, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-19.375669,-43.57543,-23.922774,-46.318757,767 km,767278.0,10 hours 37 mins,38213.0,"Jaboticatubas, MG, 35830-000, Brazil","Unnamed Road, Santos - SP, Brazil"
-19.947702,-44.160691,-23.922908,-46.353124,623 km,623178.0,8 hours 15 mins,29717.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.882422,-43.231486,-22.895512,-43.183987,8.0 km,8016.0,16 mins,953.0,"Av. Brasil, 2996 - Lote 8 - Caju, Rio de Janeiro - RJ, 20930-040, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-1.387621,-48.479569,-23.425529,-46.487609,"2,925 km",2924751.0,1 day 15 hours,140602.0,"Vila Aeronautica, 282 - Val de Caes, Belém - PA, 66115-970, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-27.670113,-48.548154,-29.989934,-51.176718,466 km,466495.0,5 hours 27 mins,19621.0,"Florianópolis International Airport – Hercílio Luz (FLN) - Rod. Ac. ao Aeroporto, 6.200 - Carianos, Florianópolis - SC, 88047-902, Brazil","Avenida Severo Dulius - Anchieta, Porto Alegre - RS, 90200-310, Brazil"
-23.262304,-45.950952,-23.927778,-46.371111,150 km,150188.0,1 hour 52 mins,6745.0,"Avenida Getúlio Dorneles Vargas, 3071-3091 - Chacaras Rurais Santa Maria, Jacareí - SP, 12305, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.95909,-46.314841,-23.927778,-46.371111,22.8 km,22843.0,30 mins,1793.0,"R. Padre Anchieta, 258 - Macuco, Santos - SP, 11015-120, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.875688,-47.124929,-33.672274,-53.444504,"1,713 km",1713206.0,20 hours 26 mins,73532.0,"R. Osvaldo Blum, 75 - Parque Via Norte, Campinas - SP, 13065-710, Brazil","BR-471, Chuí - Rocha, 96255-000, Brazil"
-29.132459,-51.190494,-26.904543,-48.656028,546 km,545886.0,6 hours 53 mins,24786.0,"R. Sem Denominacao, 290 - Pôr do Sol, Caxias do Sul - RS, 95042-260, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-23.962048,-46.286809,-25.511146,-54.565616,"1,149 km",1149381.0,14 hours 9 mins,50956.0,"Praça Yara Santini, 8410 - Jardim Boa Esperanca (Vicente de Carvalho), Guarujá - SP, 11460-001, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-23.573073,-46.604626,-23.927778,-46.371111,59.8 km,59761.0,1 hour 2 mins,3704.0,"R. Guarda de Honra, 301 - Ipiranga, São Paulo - SP, 04201-070, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.000397,-44.243848,-22.828385,-43.246138,138 km,137544.0,2 hours 8 mins,7696.0,"Av. Airton Nogueira Pereira - Verolme, Angra dos Reis - RJ, 23914, Brazil","Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil"
-22.930628,-43.838309,-23.962603,-46.297071,480 km,480083.0,5 hours 57 mins,21430.0,"Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.642804,-46.325548,-23.926389,-46.341944,68.3 km,68290.0,1 hour 19 mins,4730.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-26.241231,-48.879787,-26.950575,-48.750261,106 km,105931.0,1 hour 26 mins,5133.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil"
-22.842349,-47.150053,-23.927778,-46.371111,179 km,179010.0,2 hours 17 mins,8212.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-3.130691,-59.964117,-3.151545,-59.997958,6.7 km,6705.0,13 mins,774.0,"Estr. do Paredão, 116 - Distrito Industrial, Manaus - AM, 69075, Brazil","R. Ponta Grossa, 256 - Colônia Oliveira Machado, Manaus - AM, 69074-190, Brazil"
-15.872229,-47.922192,-23.008442,-47.144659,921 km,920510.0,11 hours 8 mins,40102.0,"CARGGO Tecnologia em Logística - Transporte de Cargas Aéreas e Rodoviárias, Startap de Mobilidade Logística, Brasília, Aeroporto, Sia, Saan, Asa Norte, Asa Sul, Águas Claras, DF - AEROPORTO INTERNACIONAL DE BRASILIA - TECA - 1º Andar, Sala 07 - Lago Sul, Brasília - DF, 71608-900, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-8.365199,-35.043825,-8.128981,-34.918344,38.9 km,38898.0,46 mins,2777.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-23.494815,-46.843764,-29.747888,-57.083624,"1,536 km",1536194.0,20 hours 31 mins,73860.0,"Alameda Amazonas, 330 - Alphaville Industrial, Barueri - SP, 06454-070, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-1.387621,-48.479569,-8.128981,-34.918344,"2,029 km",2029459.0,1 day 7 hours,110498.0,"Vila Aeronautica, 282 - Val de Caes, Belém - PA, 66115-970, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-21.83925,-46.646205,-23.922908,-46.353124,319 km,319102.0,4 hours 14 mins,15213.0,"Av. Bauxita, 891 - Jardim Kennedy, Poços de Caldas - MG, 37706-272, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.963137,-46.472959,-23.922774,-46.318757,35.4 km,35427.0,42 mins,2507.0,"Rodovia Padre Manoel da Nóbrega, 282 - Jardim Rio Branco, São Vicente - SP, 11380-970, Brazil","Unnamed Road, Santos - SP, Brazil"
-25.563829,-49.169391,-25.532708,-49.174669,6.1 km,6122.0,11 mins,652.0,"R. Ângelo Costa, 140 A - Costeira, São José dos Pinhais - PR, 83015-212, Brazil","Unnamed Road - Águas Belas, São José dos Pinhais - PR, 83010, Brazil"
-23.568542,-46.618567,-23.425529,-46.487609,28.8 km,28819.0,42 mins,2545.0,"R. Backer, 389 - Cambuci, São Paulo - SP, 01541-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.828385,-43.246138,-22.895512,-43.183987,13.3 km,13315.0,20 mins,1201.0,"Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-15.66275,-55.982554,-23.008442,-47.144659,"1,440 km",1440015.0,18 hours 54 mins,68014.0,"R. V, 525 - Distrito Industrial, Cuiabá - MT, 78098-480, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.681138,-46.558066,-23.425529,-46.487609,41.5 km,41484.0,55 mins,3294.0,"R. Luiz Ferreira da Silva, 919 - Parque Sao Diogo, São Bernardo do Campo - SP, 09732-340, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.241231,-48.879787,-26.904543,-48.656028,102 km,101651.0,1 hour 33 mins,5557.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-12.9708,-38.5139,-32.030602,-52.094417,"3,326 km",3325600.0,1 day 20 hours,159632.0,"Av. da França, 1553 - Comercio, Salvador - BA, 40010-000, Brasil, Salvador - BA, 40301-155, Brazil","R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil"
-18.856357,-41.941383,-23.008442,-47.144659,914 km,914200.0,12 hours 28 mins,44888.0,"Av. Brasil, 2866 - Centro, Gov. Valadares - MG, 35020-070, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.573073,-46.604626,-23.928333,-46.369167,60.0 km,59969.0,1 hour 3 mins,3769.0,"R. Guarda de Honra, 301 - Ipiranga, São Paulo - SP, 04201-070, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.828385,-43.246138,-25.595218,-54.488828,"1,478 km",1477757.0,18 hours 4 mins,65056.0,"Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil"
-3.029735,-60.041227,-23.223612,-45.861625,"3,959 km",3958858.0,2 days 6 hours,193041.0,"Av Santos Dumont - Tarumã, Manaus - AM, 69049, Brazil","R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil"
-23.567487,-46.664286,-23.425529,-46.487609,32.2 km,32164.0,43 mins,2554.0,"R. Oscar Freire, 213 - Jardim Paulista, São Paulo - SP, 01426-001, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-18.52234,-48.16148,-23.922908,-46.353124,719 km,718969.0,8 hours 59 mins,32331.0,"Unnamed Road - Amanhece, Araguari - MG, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.925552,-46.376209,-23.926389,-46.341944,4.4 km,4387.0,12 mins,716.0,"Av. Ver. Alfredo das Neves, 1310 - Alemoa, Santos - SP, 11095-510, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.922421,-46.384537,-23.962603,-46.297071,12.4 km,12383.0,27 mins,1615.0,"R. Dr. Albert Schweitzer, 2450 - Alemoa, Santos - SP, 11095-520, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-19.375669,-43.57543,-5.764685,-35.375289,"2,310 km",2310058.0,1 day 11 hours,125731.0,"Jaboticatubas, MG, 35830-000, Brazil","Terminal do Aeroporto - Av. Dr. Ruy Pereira dos Santos, 3100 - Aeroporto, São Gonçalo do Amarante - RN, 59290-000, Brazil"
-23.567964,-46.660419,-23.425529,-46.487609,32.1 km,32097.0,42 mins,2534.0,"Av. Nove de Julho, 3216 - Jardim Paulista, São Paulo - SP, 01406-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.22338,-45.873405,-23.922774,-46.318757,296 km,295662.0,4 hours 10 mins,15016.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","Unnamed Road, Santos - SP, Brazil"
-23.851501,-46.381161,-23.922908,-46.353124,23.0 km,23028.0,28 mins,1666.0,"Av. Engenheiro Plínio de Queirós, 29 - Piaçaguera, Cubatão - SP, 11570, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.925552,-46.376209,-23.931667,-46.365,5.0 km,5044.0,13 mins,766.0,"Av. Ver. Alfredo das Neves, 1310 - Alemoa, Santos - SP, 11095-510, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-25.505405,-48.517371,-23.928333,-46.369167,434 km,433671.0,6 hours 7 mins,22046.0,"Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.842349,-47.150053,-30.912105,-55.508841,"1,701 km",1701405.0,20 hours 28 mins,73687.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Ac. Pôrto Seco, 221 - Internacional, Santana do Livramento - RS, 97577-540, Brazil"
-29.78823,-52.407895,-23.425529,-46.487609,"1,313 km",1312558.0,16 hours 14 mins,58464.0,"Avenida Felisberto Bandeira de Morais - JTI Kannenberg - Santa Cruz do Sul, RS, 96640-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.74841,-46.583398,-29.771832,-57.045485,"1,561 km",1560513.0,20 hours 47 mins,74801.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","R. Perimetral Sul, 253 - Distrito Rodoviário, Uruguaiana - RS, 97513-400, Brazil"
-23.947927,-46.315956,-23.922774,-46.318757,41.0 km,41035.0,51 mins,3077.0,"Av. Álvaro Fontes, 17 - Docas, Santos - SP, 11013-720, Brazil","Unnamed Road, Santos - SP, Brazil"
-26.223333,-48.800833,-26.242207,-48.638987,70.3 km,70264.0,1 hour 12 mins,4294.0,"Av. Santos Dumont, 9000 - Aventureiro, Joinville - SC, 89226-435, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-20.233624,-40.372041,-19.022251,-57.689835,"2,341 km",2340790.0,1 day 5 hours,104223.0,"Rod. Gov. Mário Covas, 882 - Padre Mathias, Cariacica - ES, 29157-100, Brazil","Rod. Ramon Gomes - Corumbá, MS, Brazil"
-23.052352,-45.625589,-23.927778,-46.371111,193 km,193276.0,2 hours 12 mins,7920.0,"Rod. Floriano Rodrigues Pinheiro, 581 - Jardim Santa Teresa, Taubaté - SP, 12042-000, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.962603,-46.297071,-23.972369,-46.266599,50.6 km,50551.0,53 mins,3195.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","Unnamed Road - Jardim Conceicao, Guarujá - SP, 11432-501, Brazil"
-20.233624,-40.372041,-23.926389,-46.341944,"1,014 km",1014265.0,13 hours 8 mins,47258.0,"Rod. Gov. Mário Covas, 882 - Padre Mathias, Cariacica - ES, 29157-100, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-1.387621,-48.479569,-1.438763,-48.494448,7.0 km,7022.0,15 mins,875.0,"Vila Aeronautica, 282 - Val de Caes, Belém - PA, 66115-970, Brazil","Av. Mal. Hermes, 117 - Umarizal, Belém - PA, 66010-070, Brazil"
-23.747239,-46.559391,-23.957539,-46.275117,70.2 km,70197.0,1 hour 5 mins,3906.0,"Av. Nicola Demarchi, 1500 - Parque Botujuru, São Bernardo do Campo - SP, 09820-655, Brazil","R. Brg. Eduardo Gomes, 2129 - Sítio Paecara (Vicente de Carvalho), Guarujá - SP, 11460-410, Brazil"
-22.313276,-49.133789,-23.927778,-46.371111,403 km,402569.0,4 hours 45 mins,17117.0,"SP-294 - Nucleo Hab. Edson Francisco da Silva, Bauru - SP, 17057, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-26.241231,-48.879787,-23.927778,-46.371111,509 km,509171.0,6 hours 37 mins,23834.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.223612,-45.861625,-23.962603,-46.297071,178 km,178325.0,2 hours 25 mins,8673.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.949724,-46.313,-23.931667,-46.365,8.0 km,7962.0,18 mins,1104.0,"Av. Eduardo Pereira Guinle, 22 - Docas, Santos - SP, 11013-250, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-22.805,-46.2376,-23.425529,-46.487609,133 km,132759.0,1 hour 56 mins,6964.0,"Extrema, MG, 37640-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-25.595218,-54.488828,-23.008442,-47.144659,"1,037 km",1037292.0,12 hours 41 mins,45673.0,"R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-20.239831,-40.370722,-23.008442,-47.144659,"1,023 km",1022999.0,13 hours 12 mins,47506.0,"Rod. Gov. Mário Covas, 1864 - Padre Mathias, Cariacica - ES, 29157-100, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-12.9334,-38.5102,-12.914071,-38.328995,27.1 km,27129.0,33 mins,1996.0,"Vila Operária 75, 24 - Bonfim, Salvador - BA, 40414-070, Brazil","Alameda da Holanda, 639 - São Cristóvão, Salvador - BA, 41510-343, Brazil"
-18.52234,-48.16148,-23.926389,-46.341944,718 km,718222.0,8 hours 56 mins,32164.0,"Unnamed Road - Amanhece, Araguari - MG, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.223612,-45.861625,-3.029735,-60.029735,"3,957 km",3957447.0,2 days 6 hours,195005.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","R. Arouca, 174-408 - Tarumã, Manaus - AM, 69039, Brazil"
